"Id","5947dabbe4b0ad0ae18b263d","59301e07e4b02627b6d14a2e","59301e07e4b02627b6d14a31","59301e07e4b02627b6d14a34","59301e07e4b02627b6d14a2b","59301e07e4b02627b6d14a28","59301e06e4b02627b6d14a24","5947dabbe4b0ad0ae18b2640"
"Timestamp","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Date","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Depth","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - ODO","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - ODO Conc","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Salinity","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Sp Cond","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Temp","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Time"
"Units","","","","","","","",""
2017-10-04 07:15:42,7999,1.028,67.1,6.23,0.55,1.102,18.77,7999
2017-10-04 07:30:42,7999,1.029,62.6,5.81,0.55,1.102,18.78,7999
2017-10-04 07:45:42,7999,1.031,62.2,5.78,0.55,1.102,18.81,7999
2017-10-04 08:00:42,7999,1.03,64.5,5.98,0.55,1.102,18.87,7999
2017-10-04 08:15:42,7999,1.03,71.5,6.62,0.55,1.101,18.94,7999
2017-10-04 08:30:42,7999,1.031,73.4,6.78,0.55,1.102,19.06,7999
2017-10-04 08:45:42,7999,1.03,78.6,7.23,0.55,1.1,19.24,7999
2017-10-04 09:00:42,7999,1.03,76.2,7,0.55,1.1,19.38,7999
2017-10-04 09:15:42,7999,1.031,78.5,7.18,0.55,1.1,19.54,7999
2017-10-04 09:30:42,7999,1.031,84.4,7.7,0.55,1.1,19.72,7999
2017-10-04 09:45:41,7999,1.033,88.3,8.01,0.55,1.1,19.96,7999
2017-10-04 10:00:42,7999,1.034,91.6,8.27,0.55,1.101,20.17,7999
2017-10-04 10:15:41,7999,1.033,91.9,8.27,0.55,1.101,20.38,7999
2017-10-04 10:30:42,7999,1.038,97.8,8.76,0.55,1.101,20.61,7999
2017-10-04 10:45:41,7999,1.039,104.9,9.34,0.55,1.099,20.92,7999
2017-10-04 11:00:41,7999,1.043,109.2,9.68,0.55,1.1,21.13,7999
2017-10-04 11:15:41,7999,1.044,113.7,10.03,0.55,1.1,21.37,7999
2017-10-04 11:30:41,7999,1.045,118,10.35,0.55,1.1,21.65,7999
2017-10-04 11:45:41,7999,1.046,122.3,10.66,0.55,1.099,22,7999
2017-10-04 12:00:41,7999,1.045,125.8,10.88,0.55,1.099,22.4,7999
2017-10-04 12:15:41,7999,1.044,128,11,0.55,1.1,22.77,7999
2017-10-04 12:30:41,7999,1.044,129.9,11.08,0.55,1.1,23.11,7999
2017-10-04 12:45:41,7999,1.042,133.1,11.29,0.55,1.101,23.44,7999
2017-10-04 13:00:41,7999,1.042,137.1,11.56,0.54,1.101,23.76,7999
2017-10-04 13:15:41,7999,1.046,141.5,11.87,0.55,1.101,24.03,7999
2017-10-04 13:30:40,7999,1.04,143.9,12.02,0.54,1.1,24.28,7999
2017-10-04 13:45:41,7999,1.046,149.8,12.45,0.54,1.097,24.5,7999
2017-10-04 14:00:40,7999,1.043,150.5,12.47,0.54,1.096,24.67,7999
2017-10-04 14:15:40,7999,1.042,151.6,12.54,0.54,1.097,24.8,7999
2017-10-04 14:30:41,7999,1.04,151.8,12.53,0.54,1.096,24.91,7999
2017-10-04 14:45:40,7999,1.042,154.3,12.71,0.54,1.095,24.98,7999
2017-10-04 15:00:41,7999,1.037,154,12.68,0.54,1.095,25.03,7999
2017-10-04 15:15:41,7999,1.038,153.4,12.63,0.54,1.094,25.05,7999
2017-10-04 15:30:41,7999,1.037,155.3,12.79,0.54,1.094,25.03,7999
2017-10-04 15:45:41,7999,1.037,153.2,12.63,0.54,1.092,24.99,7999
2017-10-04 16:00:41,7999,1.036,152.8,12.6,0.54,1.093,24.95,7999
2017-10-04 16:15:41,7999,1.033,151.6,12.53,0.54,1.092,24.84,7999
2017-10-04 16:30:41,7999,1.034,151.4,12.54,0.54,1.092,24.71,7999
2017-10-04 16:45:41,7999,1.031,148.4,12.34,0.54,1.091,24.53,7999
2017-10-04 17:00:41,7999,1.03,145.6,12.15,0.54,1.09,24.32,7999
2017-10-04 17:15:41,7999,1.028,140.9,11.8,0.54,1.089,24.13,7999
2017-10-04 17:30:41,7999,1.028,136.7,11.49,0.54,1.089,23.92,7999
2017-10-04 17:45:41,7999,1.029,132.8,11.2,0.54,1.088,23.74,7999
2017-10-04 18:00:41,7999,1.026,129.2,10.94,0.54,1.088,23.55,7999
2017-10-04 18:15:41,7999,1.023,125.3,10.65,0.54,1.087,23.36,7999
2017-10-04 18:30:41,7999,1.023,119.6,10.18,0.54,1.088,23.27,7999
2017-10-04 18:45:41,7999,1.023,121.4,10.35,0.54,1.087,23.16,7999
2017-10-04 19:00:41,7999,1.025,118.8,10.16,0.54,1.087,23.02,7999
2017-10-04 19:15:41,7999,1.026,114.5,9.81,0.54,1.087,22.89,7999
2017-10-04 19:30:41,7999,1.024,113.1,9.72,0.54,1.087,22.72,7999
2017-10-04 19:45:41,7999,1.026,111,9.56,0.54,1.087,22.6,7999
2017-10-04 20:00:41,7999,1.025,107.6,9.3,0.54,1.086,22.45,7999
2017-10-04 20:15:41,7999,1.023,105.9,9.18,0.54,1.086,22.29,7999
2017-10-04 20:30:41,7999,1.024,102,8.87,0.54,1.085,22.16,7999
2017-10-04 20:45:41,7999,1.025,101.3,8.83,0.54,1.085,22.03,7999
2017-10-04 21:00:41,7999,1.025,100,8.73,0.54,1.084,21.9,7999
2017-10-04 21:15:41,7999,1.025,97.4,8.53,0.54,1.084,21.76,7999
2017-10-04 21:30:41,7999,1.024,96,8.43,0.54,1.084,21.62,7999
2017-10-04 21:45:41,7999,1.028,95.4,8.41,0.54,1.083,21.43,7999
2017-10-04 22:00:41,7999,1.024,95.3,8.43,0.54,1.083,21.23,7999
2017-10-04 22:15:41,7999,1.025,92.5,8.22,0.54,1.083,21.05,7999
2017-10-04 22:30:41,7999,1.024,93.1,8.29,0.54,1.082,20.92,7999
2017-10-04 22:45:41,7999,1.023,91,8.12,0.54,1.082,20.8,7999
2017-10-04 23:00:41,7999,1.023,90.1,8.06,0.54,1.082,20.7,7999
2017-10-04 23:15:41,7999,1.024,87.3,7.82,0.54,1.081,20.64,1118
2017-10-04 23:30:42,7999,1.023,86.4,7.74,0.54,1.081,20.6,2618
2017-10-04 23:45:41,7999,1.024,86,7.71,0.54,1.081,20.54,4118
2017-10-05 00:00:42,7999,1.024,81.8,7.35,0.54,1.081,20.47,5618
2017-10-05 00:15:41,7999,1.024,81.4,7.32,0.54,1.081,20.4,7999
2017-10-05 00:30:42,7999,1.024,80.4,7.25,0.54,1.081,20.31,7999
2017-10-05 00:45:41,7999,1.024,80.3,7.25,0.54,1.082,20.24,7999
2017-10-05 01:00:41,7999,1.025,76.2,6.88,0.54,1.081,20.18,7999
2017-10-05 01:15:41,7999,1.029,77.5,7.01,0.54,1.081,20.12,7999
2017-10-05 01:30:41,7999,1.027,76.1,6.9,0.54,1.081,20.04,7999
2017-10-05 01:45:41,7999,1.029,77.1,7,0.54,1.081,19.93,7999
2017-10-05 02:00:41,7999,1.028,76.2,6.93,0.54,1.082,19.84,7999
2017-10-05 02:15:41,7999,1.026,75.6,6.89,0.54,1.082,19.73,7999
2017-10-05 02:30:41,7999,1.027,72.6,6.63,0.54,1.08,19.64,7999
2017-10-05 02:45:42,7999,1.026,70.8,6.47,0.54,1.077,19.59,7999
2017-10-05 03:00:42,7999,1.026,69.9,6.4,0.54,1.078,19.5,7999
2017-10-05 03:15:41,7999,1.028,69.8,6.4,0.54,1.077,19.42,7999
2017-10-05 03:30:41,7999,1.027,69,6.33,0.53,1.076,19.35,7999
2017-10-05 03:45:41,7999,1.026,68.5,6.29,0.53,1.075,19.31,7999
2017-10-05 04:00:41,7999,1.028,65.2,5.99,0.53,1.075,19.26,7999
2017-10-05 04:15:42,7999,1.028,65.2,6.01,0.53,1.075,19.2,7999
2017-10-05 04:30:42,7999,1.026,65.8,6.06,0.53,1.075,19.16,7999
2017-10-05 04:45:41,7999,1.027,65.3,6.02,0.53,1.073,19.11,7999
2017-10-05 05:00:42,7999,1.026,65.6,6.06,0.53,1.075,19.03,7999
2017-10-05 05:15:42,7999,1.027,63.3,5.86,0.53,1.074,18.96,7999
2017-10-05 05:30:42,7999,1.027,62.3,5.77,0.53,1.075,18.9,7999
2017-10-05 05:45:42,7999,1.03,60.9,5.65,0.53,1.075,18.87,7999
2017-10-05 06:00:41,7999,1.031,60.8,5.65,0.54,1.076,18.8,7999
2017-10-05 06:15:42,7999,1.027,59.8,5.56,0.54,1.076,18.72,7999
2017-10-05 06:30:41,7999,1.03,58.4,5.44,0.54,1.077,18.65,7999
2017-10-05 06:45:42,7999,1.026,58,5.42,0.54,1.077,18.56,7999
2017-10-05 07:00:42,7999,1.024,56.8,5.3,0.54,1.077,18.48,7999
2017-10-05 07:15:42,7999,1.024,58.5,5.47,0.54,1.078,18.48,7999
2017-10-05 07:30:41,7999,1.022,59.8,5.58,0.54,1.078,18.5,7999
2017-10-05 07:45:42,7999,1.021,61.7,5.75,0.54,1.078,18.56,7999
2017-10-05 08:00:42,7999,1.02,65.6,6.11,0.54,1.078,18.66,7999
2017-10-05 08:15:41,7999,1.019,67.1,6.24,0.54,1.078,18.76,7999
2017-10-05 08:30:42,7999,1.019,70.9,6.58,0.54,1.078,18.87,7999
2017-10-05 08:45:42,7999,1.019,73.1,6.75,0.54,1.078,19.03,7999
2017-10-05 09:00:41,7999,1.019,76.4,7.04,0.54,1.077,19.21,7999
2017-10-05 09:15:42,7999,1.021,81.5,7.47,0.54,1.076,19.42,7999
2017-10-05 09:30:41,7999,1.021,84.4,7.72,0.53,1.076,19.57,7999
2017-10-05 09:45:41,7999,1.017,88,8,0.53,1.074,19.82,7999
2017-10-05 10:00:41,7999,1.02,93,8.42,0.53,1.074,20.01,7999
2017-10-05 10:15:41,7999,1.016,97.5,8.79,0.53,1.073,20.28,7999
2017-10-05 10:30:41,7999,1.018,98.3,8.82,0.53,1.073,20.54,7999
2017-10-05 10:45:42,7999,1.019,104.3,9.32,0.53,1.073,20.77,7999
2017-10-05 11:00:42,7999,1.018,107.1,9.52,0.53,1.073,20.99,7999
2017-10-05 11:15:41,7999,1.017,111.1,9.83,0.53,1.073,21.24,7999
2017-10-05 11:30:41,7999,1.018,111.9,9.86,0.53,1.073,21.45,7999
2017-10-05 11:45:41,7999,1.022,114.4,10.02,0.53,1.072,21.74,7999
2017-10-05 12:00:41,7999,1.019,119.2,10.37,0.53,1.072,22.12,7999
2017-10-05 12:15:41,7999,1.024,123.1,10.65,0.53,1.071,22.37,7999
2017-10-05 12:30:41,7999,1.02,123.6,10.65,0.53,1.071,22.63,7999
2017-10-05 12:45:41,7999,1.024,128.9,11.05,0.53,1.072,22.86,7999
2017-10-05 13:00:41,7999,1.023,125.1,10.68,0.53,1.072,23.07,7999
2017-10-05 13:15:41,7999,1.022,131.7,11.22,0.53,1.071,23.21,7999
2017-10-05 13:30:41,7999,1.018,129.7,11.02,0.53,1.071,23.31,7999
2017-10-05 13:45:41,7999,1.02,133.5,11.33,0.53,1.071,23.39,7999
2017-10-05 14:00:41,7999,1.022,135.2,11.46,0.53,1.072,23.47,7999
2017-10-05 14:15:41,7999,1.024,137.2,11.61,0.53,1.071,23.59,7999
2017-10-05 14:30:41,7999,1.021,138.7,11.7,0.53,1.072,23.77,7999
2017-10-05 14:45:41,7999,1.021,143.1,12.04,0.53,1.071,23.88,7999
2017-10-05 15:00:41,7999,1.02,148.6,12.46,0.53,1.071,24.04,7999
2017-10-05 15:15:41,7999,1.022,146,12.22,0.53,1.07,24.16,7999
2017-10-05 15:30:41,7999,1.025,146.7,12.27,0.53,1.069,24.21,7999
2017-10-05 15:45:41,7999,1.027,152.6,12.75,0.53,1.07,24.24,7999
2017-10-05 16:00:41,7999,1.027,150.9,12.59,0.53,1.07,24.29,7999
2017-10-05 16:15:41,7999,1.024,151.2,12.61,0.53,1.068,24.36,7999
2017-10-05 16:30:41,7999,1.019,147.1,12.25,0.53,1.07,24.44,7999
2017-10-05 16:45:41,7999,1.018,145.2,12.1,0.53,1.071,24.39,7999
2017-10-05 17:00:41,7999,1.018,147,12.25,0.53,1.07,24.39,7999
2017-10-05 17:15:41,7999,1.018,142.7,11.89,0.53,1.072,24.37,7999
2017-10-05 17:30:41,7999,1.018,142,11.85,0.53,1.072,24.31,7999
2017-10-05 17:45:41,7999,1.018,140.3,11.72,0.53,1.071,24.24,7999
2017-10-05 18:00:41,7999,1.018,140.9,11.78,0.53,1.07,24.2,7999
2017-10-05 18:15:41,7999,1.018,139,11.64,0.53,1.072,24.12,7999
2017-10-05 18:30:41,7999,1.018,137.7,11.54,0.53,1.072,24.05,7999
2017-10-05 18:45:41,7999,1.018,136.6,11.47,0.53,1.071,23.97,7999
2017-10-05 19:00:41,7999,1.018,138.4,11.64,0.53,1.07,23.89,7999
2017-10-05 19:15:41,7999,1.018,137.7,11.6,0.53,1.071,23.8,7999
2017-10-05 19:30:41,7999,1.018,131,11.05,0.53,1.07,23.71,7999
2017-10-05 19:45:41,7999,1.018,128.5,10.87,0.53,1.069,23.55,7999
2017-10-05 20:00:41,7999,1.017,123.7,10.5,0.53,1.071,23.4,7999
2017-10-05 20:15:41,7999,1.018,121.7,10.35,0.53,1.071,23.32,7999
2017-10-05 20:30:41,7999,1.019,122.4,10.41,0.53,1.071,23.29,7999
2017-10-05 20:45:41,7999,1.018,121.5,10.34,0.53,1.071,23.26,7999
2017-10-05 21:00:41,7999,1.018,114.9,9.8,0.53,1.071,23.16,7999
2017-10-05 21:15:41,7999,1.018,115.9,9.89,0.53,1.07,23.11,7999
2017-10-05 21:30:41,7999,1.02,109.4,9.35,0.53,1.07,23.04,7999
2017-10-05 21:45:41,7999,1.017,103.7,8.88,0.53,1.073,22.95,7999
2017-10-05 22:00:41,7999,1.018,101.2,8.68,0.53,1.073,22.87,7999
2017-10-05 22:15:41,7999,1.018,96.4,8.28,0.53,1.071,22.77,7999
2017-10-05 22:30:41,7999,1.017,91.2,7.85,0.53,1.072,22.67,7999
2017-10-05 22:45:41,7999,1.018,89.2,7.69,0.53,1.068,22.56,7999
2017-10-05 23:00:41,7999,1.018,87.8,7.58,0.53,1.071,22.47,7999
2017-10-05 23:15:41,7999,1.017,85.2,7.37,0.53,1.07,22.38,1117
2017-10-05 23:30:41,7999,1.017,83.5,7.24,0.53,1.071,22.3,2617
2017-10-05 23:45:41,7999,1.018,81.7,7.09,0.53,1.071,22.22,4117
2017-10-06 00:00:41,7999,1.019,81.4,7.07,0.53,1.071,22.14,5617
2017-10-06 00:15:41,7999,1.017,79.8,6.95,0.53,1.07,22.05,7999
2017-10-06 00:30:41,7999,1.017,77.8,6.79,0.53,1.07,21.97,7999
2017-10-06 00:45:41,7999,1.018,75.6,6.6,0.53,1.07,21.9,7999
2017-10-06 01:00:41,7999,1.018,74.3,6.5,0.53,1.07,21.85,7999
2017-10-06 01:15:41,7999,1.018,72.9,6.38,0.53,1.069,21.78,7999
2017-10-06 01:30:42,7999,1.018,72,6.32,0.53,1.07,21.69,7999
2017-10-06 01:45:41,7999,1.018,70.9,6.23,0.53,1.07,21.61,7999
2017-10-06 02:00:41,7999,1.02,70.5,6.2,0.53,1.069,21.53,7999
2017-10-06 02:15:41,7999,1.018,69.1,6.09,0.53,1.069,21.43,7999
2017-10-06 02:30:41,7999,1.021,66.9,5.91,0.53,1.069,21.33,7999
2017-10-06 02:45:41,7999,1.019,66,5.85,0.53,1.07,21.2,7999
2017-10-06 03:00:42,7999,1.019,65.6,5.82,0.53,1.07,21.07,7999
2017-10-06 03:15:41,7999,1.018,65,5.78,0.53,1.07,20.99,7999
2017-10-06 03:30:41,7999,1.018,64.4,5.73,0.53,1.07,20.89,7999
2017-10-06 03:45:41,7999,1.018,63.7,5.69,0.53,1.071,20.81,7999
2017-10-06 04:00:41,7999,1.017,64,5.72,0.53,1.072,20.75,7999
2017-10-06 04:15:42,7999,1.017,63,5.63,0.53,1.072,20.7,7999
2017-10-06 04:30:41,7999,1.023,62.4,5.58,0.53,1.076,20.63,7999
2017-10-06 04:45:42,7999,1.023,62.4,5.6,0.54,1.078,20.56,7999
2017-10-06 05:00:41,7999,1.021,60,5.39,0.54,1.078,20.49,7999
2017-10-06 05:15:41,7999,1.022,62.3,5.6,0.54,1.079,20.44,7999
2017-10-06 05:30:41,7999,1.022,60.9,5.48,0.54,1.079,20.38,7999
2017-10-06 05:45:41,7999,1.021,59.2,5.33,0.54,1.079,20.33,7999
2017-10-06 06:00:41,7999,1.021,58.8,5.3,0.54,1.078,20.27,7999
2017-10-06 06:15:41,7999,1.02,57.7,5.2,0.54,1.078,20.22,7999
2017-10-06 06:30:41,7999,1.021,58.1,5.25,0.53,1.077,20.18,7999
2017-10-06 06:45:41,7999,1.021,58.3,5.27,0.53,1.075,20.13,7999
2017-10-06 07:00:41,7999,1.021,59,5.34,0.53,1.076,20.11,7999
2017-10-06 07:15:41,7999,1.02,60,5.43,0.53,1.074,20.08,7999
2017-10-06 07:30:42,7999,1.019,61.8,5.59,0.53,1.075,20.09,7999
2017-10-06 07:45:42,7999,1.02,61.3,5.54,0.53,1.075,20.16,7999
2017-10-06 08:00:41,7999,1.017,64.7,5.83,0.53,1.073,20.23,7999
2017-10-06 08:15:42,7999,1.019,66.6,6,0.53,1.074,20.3,7999
2017-10-06 08:30:42,7999,1.018,70.6,6.35,0.53,1.074,20.39,7999
2017-10-06 08:45:41,7999,1.018,74.3,6.67,0.53,1.072,20.52,7999
2017-10-06 09:00:41,7999,1.021,75.6,6.77,0.53,1.068,20.66,7999
2017-10-06 09:15:42,7999,1.017,80.6,7.19,0.53,1.068,20.8,7999
2017-10-06 09:30:41,7999,1.02,81.7,7.27,0.53,1.068,20.95,7999
2017-10-06 09:45:42,7999,1.019,85.2,7.56,0.53,1.066,21.09,7999
2017-10-06 10:00:42,7999,1.019,90.4,7.98,0.53,1.067,21.33,7999
2017-10-06 10:15:41,7999,1.017,93.1,8.18,0.53,1.065,21.58,7999
2017-10-06 10:30:41,7999,1.017,96.3,8.42,0.53,1.065,21.79,7999
2017-10-06 10:45:41,7999,1.019,97.6,8.51,0.53,1.066,22.01,7999
2017-10-06 11:00:41,7999,1.02,99.8,8.66,0.53,1.065,22.23,7999
2017-10-06 11:15:41,7999,1.02,107.1,9.24,0.53,1.066,22.58,7999
2017-10-06 11:30:41,7999,1.021,111.7,9.58,0.53,1.065,22.86,7999
2017-10-06 11:45:41,7999,1.017,112.1,9.58,0.53,1.063,23.04,7999
2017-10-06 12:00:41,7999,1.021,116.6,9.93,0.53,1.065,23.25,7999
2017-10-06 12:15:41,7999,1.018,119.4,10.12,0.53,1.065,23.49,7999
2017-10-06 12:30:41,7999,1.022,126.3,10.66,0.53,1.066,23.74,7999
2017-10-06 12:45:41,7999,1.023,129.5,10.88,0.53,1.065,23.94,7999
2017-10-06 13:00:41,7999,1.022,132.6,11.11,0.53,1.064,24.09,7999
2017-10-06 13:15:41,7999,1.026,137.2,11.45,0.53,1.064,24.28,7999
2017-10-06 13:30:41,7999,1.02,135.2,11.26,0.53,1.064,24.41,7999
2017-10-06 13:45:41,7999,1.019,135.2,11.26,0.52,1.062,24.45,7999
2017-10-06 14:00:41,7999,1.021,138.2,11.48,0.53,1.065,24.55,7999
2017-10-06 14:15:41,7999,1.03,143.1,11.87,0.53,1.064,24.63,7999
2017-10-06 14:30:41,7999,1.03,151.2,12.4,0.52,1.064,25.24,7999
2017-10-06 14:45:41,7999,1.03,155,12.67,0.52,1.064,25.42,7999
2017-10-06 15:00:40,7999,1.026,154,12.53,0.52,1.064,25.68,7999
2017-10-06 15:15:41,7999,1.03,161.6,13.11,0.53,1.066,25.82,7999
2017-10-06 15:30:40,7999,1.031,158.2,12.79,0.53,1.066,26.02,7999
2017-10-06 15:45:40,7999,1.028,163.1,13.15,0.53,1.066,26.18,7999
2017-10-06 16:00:40,7999,1.03,161.2,12.99,0.52,1.065,26.21,7999
2017-10-06 16:15:40,7999,1.027,160.7,12.94,0.53,1.067,26.27,7999
2017-10-06 16:30:40,7999,1.03,161.2,12.98,0.53,1.066,26.29,7999
2017-10-06 16:45:40,7999,1.03,159.7,12.84,0.53,1.067,26.31,7999
2017-10-06 17:00:40,7999,1.023,155.3,12.51,0.53,1.068,26.24,7999
2017-10-06 17:15:40,7999,1.023,150.5,12.15,0.53,1.069,26.11,7999
2017-10-06 17:30:40,7999,1.02,144.8,11.73,0.53,1.069,25.92,7999
2017-10-06 17:45:41,7999,1.021,141.2,11.47,0.53,1.07,25.78,7999
2017-10-06 18:00:41,7999,1.018,138,11.26,0.53,1.068,25.55,7999
2017-10-06 18:15:41,7999,1.018,135.4,11.07,0.53,1.069,25.42,7999
2017-10-06 18:30:41,7999,1.018,133,10.91,0.53,1.068,25.25,7999
2017-10-06 18:45:41,7999,1.016,126.2,10.38,0.53,1.068,25.12,7999
2017-10-06 19:00:41,7999,1.016,124.9,10.29,0.53,1.068,25,7999
2017-10-06 19:15:41,7999,1.015,119.5,9.86,0.53,1.068,24.94,7999
2017-10-06 19:30:41,7999,1.017,122.7,10.12,0.53,1.068,24.93,7999
2017-10-06 19:45:41,7999,1.018,114.4,9.45,0.53,1.068,24.89,7999
2017-10-06 20:00:41,7999,1.017,109.7,9.08,0.53,1.068,24.76,7999
2017-10-06 20:15:41,7999,1.015,105.1,8.73,0.53,1.07,24.6,7999
2017-10-06 20:30:41,7999,1.015,99,8.24,0.53,1.072,24.47,7999
2017-10-06 20:45:41,7999,1.015,97.3,8.11,0.53,1.07,24.35,7999
2017-10-06 21:00:41,7999,1.016,95.6,7.99,0.53,1.071,24.23,7999
2017-10-06 21:15:41,7999,1.015,91.3,7.65,0.53,1.072,24.1,7999
2017-10-06 21:30:41,7999,1.014,89.9,7.55,0.53,1.073,23.97,7999
2017-10-06 21:45:41,7999,1.014,84.8,7.13,0.53,1.072,23.89,7999
2017-10-06 22:00:41,7999,1.014,87.6,7.38,0.53,1.073,23.78,7999
2017-10-06 22:15:41,7999,1.016,84,7.09,0.53,1.072,23.67,7999
2017-10-06 22:30:41,7999,1.016,84.3,7.14,0.53,1.072,23.55,7999
2017-10-06 22:45:41,7999,1.015,81.5,6.91,0.53,1.074,23.43,7999
2017-10-06 23:00:41,7999,1.016,78.5,6.68,0.53,1.075,23.3,7999
2017-10-06 23:15:41,7999,1.016,79,6.74,0.53,1.075,23.16,1117
2017-10-06 23:30:41,7999,1.016,78.2,6.69,0.53,1.076,23,2617
2017-10-06 23:45:41,7999,1.015,74.7,6.4,0.53,1.075,22.9,4117
2017-10-07 00:00:41,7999,1.016,74,6.35,0.53,1.077,22.8,5617
2017-10-07 00:15:41,7999,1.018,72.9,6.27,0.53,1.073,22.71,7999
2017-10-07 00:30:41,7999,1.018,70.2,6.05,0.53,1.076,22.6,7999
2017-10-07 00:45:41,7999,1.018,70.4,6.08,0.53,1.079,22.49,7999
2017-10-07 01:00:41,7999,1.02,68.2,5.9,0.53,1.078,22.41,7999
2017-10-07 01:15:41,7999,1.017,65.8,5.71,0.53,1.078,22.3,7999
2017-10-07 01:30:41,7999,1.018,66.4,5.76,0.53,1.077,22.21,7999
2017-10-07 01:45:41,7999,1.016,63.2,5.5,0.53,1.079,22.12,7999
2017-10-07 02:00:41,7999,1.016,63.6,5.54,0.53,1.078,22.03,7999
2017-10-07 02:15:41,7999,1.016,61.6,5.37,0.53,1.078,21.95,7999
2017-10-07 02:30:41,7999,1.016,62.5,5.46,0.53,1.078,21.88,7999
2017-10-07 02:45:41,7999,1.017,60,5.25,0.53,1.078,21.81,7999
2017-10-07 03:00:41,7999,1.017,57.6,5.05,0.53,1.076,21.71,7999
2017-10-07 03:15:41,7999,1.017,59.9,5.26,0.54,1.079,21.63,7999
2017-10-07 03:30:41,7999,1.016,58.2,5.12,0.54,1.08,21.56,7999
2017-10-07 03:45:41,7999,1.016,54.2,4.77,0.54,1.08,21.47,7999
2017-10-07 04:00:41,7999,1.017,55.4,4.88,0.54,1.081,21.44,7999
2017-10-07 04:15:41,7999,1.017,54.7,4.83,0.54,1.08,21.37,7999
2017-10-07 04:30:41,7999,1.016,54.6,4.83,0.54,1.081,21.31,7999
2017-10-07 04:45:41,7999,1.017,54.8,4.84,0.54,1.083,21.26,7999
2017-10-07 05:00:41,7999,1.018,52.8,4.67,0.54,1.082,21.2,7999
2017-10-07 05:15:41,7999,1.016,49.8,4.42,0.54,1.083,21.13,7999
2017-10-07 05:30:41,7999,1.017,51.4,4.56,0.54,1.084,21.08,7999
2017-10-07 05:45:41,7999,1.016,49.5,4.39,0.54,1.085,21.02,7999
2017-10-07 06:00:41,7999,1.016,47.8,4.25,0.54,1.085,20.96,7999
2017-10-07 06:15:41,7999,1.016,47.8,4.26,0.54,1.086,20.89,7999
2017-10-07 06:30:41,7999,1.017,48.4,4.32,0.54,1.088,20.83,7999
2017-10-07 06:45:41,7999,1.017,45.2,4.03,0.54,1.087,20.8,7999
2017-10-07 07:00:42,7999,1.017,46.9,4.18,0.54,1.091,20.76,7999
2017-10-07 07:15:41,7999,1.019,48.3,4.31,0.54,1.088,20.75,7999
2017-10-07 07:30:42,7999,1.017,50.3,4.49,0.54,1.093,20.77,7999
2017-10-07 07:45:42,7999,1.019,51.2,4.57,0.54,1.094,20.79,7999
2017-10-07 08:00:41,7999,1.017,55.3,4.93,0.54,1.096,20.87,7999
2017-10-07 08:15:42,7999,1.019,57.8,5.14,0.54,1.096,20.98,7999
2017-10-07 08:30:41,7999,1.018,58.8,5.22,0.54,1.097,21.11,7999
2017-10-07 08:45:41,7999,1.019,64.4,5.69,0.55,1.099,21.28,7999
2017-10-07 09:00:41,7999,1.018,69.8,6.15,0.55,1.099,21.46,7999
2017-10-07 09:15:41,7999,1.02,74.1,6.5,0.55,1.098,21.68,7999
2017-10-07 09:30:41,7999,1.017,78.4,6.84,0.54,1.098,21.92,7999
2017-10-07 09:45:42,7999,1.021,84.3,7.33,0.54,1.098,22.13,7999
2017-10-07 10:00:41,7999,1.02,86.6,7.49,0.55,1.1,22.4,7999
2017-10-07 10:15:41,7999,1.021,94.7,8.15,0.55,1.102,22.69,7999
2017-10-07 10:30:41,7999,1.027,102.9,8.81,0.55,1.101,22.92,7999
2017-10-07 10:45:41,7999,1.031,105.7,9.03,0.55,1.101,23.09,7999
2017-10-07 11:00:41,7999,1.031,113.8,9.65,0.55,1.105,23.42,7999
2017-10-07 11:15:41,7999,1.03,117.5,9.9,0.55,1.106,23.78,7999
2017-10-07 11:30:41,7999,1.03,120.8,10.11,0.55,1.11,24.17,7999
2017-10-07 11:45:41,7999,1.027,124.1,10.32,0.55,1.112,24.5,7999
2017-10-07 12:00:41,7999,1.022,126.9,10.5,0.55,1.114,24.77,7999
2017-10-07 12:15:41,7999,1.024,129.1,10.64,0.55,1.114,24.97,7999
2017-10-07 12:30:41,7999,1.024,131.6,10.81,0.55,1.115,25.17,7999
2017-10-07 12:45:40,7999,1.026,138.4,11.32,0.55,1.114,25.37,7999
2017-10-07 13:00:41,7999,1.025,140,11.4,0.55,1.114,25.66,7999
2017-10-07 13:15:41,7999,1.028,142.2,11.51,0.55,1.115,25.96,7999
2017-10-07 13:30:41,7999,1.03,143.1,11.57,0.55,1.112,26.02,7999
2017-10-07 13:45:41,7999,1.032,145,11.7,0.55,1.111,26.15,7999
2017-10-07 14:00:41,7999,1.031,152.6,12.25,0.55,1.115,26.42,7999
