,,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System
5/9/2017,7:45,15.29,1.942,0.99,1.668,9.05,90.9,54.5,30,44.8,337,15.3,11.3,19.6,0,0,14.26
5/9/2017,8:00,15.51,1.942,0.99,1.673,9.17,92.5,54.3,30,47.6,335,15.6,11.7,20.1,0,0,14.26
5/9/2017,8:15,15.66,1.943,1,1.671,9.17,92.8,54.1,30.01,45.2,336,15,11.1,19.4,0,0,14.23
5/9/2017,8:30,15.75,1.943,1,1.671,9.12,92.4,54.3,30,44.9,342,14.6,10.2,19.5,0,0,14.23
5/9/2017,8:45,15.81,1.943,1,1.679,9.13,92.7,54.3,30,44.1,347,13.5,8.9,17.7,0,0,14.23
5/9/2017,9:00,15.89,1.944,1,1.675,9.11,92.6,54.1,30,43.5,344,12.9,9,17.3,0,0,14.23
5/9/2017,9:15,16.06,1.944,1,1.68,9.12,93.1,54.5,30.01,42.6,345,12.6,9.7,17.8,0,0,14.22
5/9/2017,9:30,16.29,1.944,1,1.679,9.37,96.1,54.6,30.02,40.1,340,11.6,8.2,16.6,0,0,14.22
5/9/2017,9:45,16.55,1.945,1,1.682,9.38,96.7,54.6,30.01,39.7,341,11.3,8.1,15.3,0,0,14.22
5/9/2017,10:00,16.77,1.945,1,1.679,9.15,94.8,55,30.02,41.4,344,11.2,8.1,15.6,0,0,14.22
5/9/2017,10:15,17.01,1.946,1,1.681,9.42,98,55,30.01,41.6,342,11,7.3,14.6,0,0,14.21
5/9/2017,10:30,17.24,1.946,1,1.68,8.93,93.4,54.6,30.01,41.4,0,11,6.6,15.9,0,0,14.22
5/9/2017,10:45,17.47,1.946,1,1.682,9.24,97.2,55,30.01,41.3,359,9.3,5.6,13.1,0,0,14.22
5/9/2017,11:00,17.71,1.947,1,1.681,9.76,103.1,55.2,30,44.3,353,9.2,4.5,12.8,0,0,14.23
5/9/2017,11:15,17.97,1.947,1,1.682,9.7,103,55.4,30,40.1,357,9.2,6.3,12.8,0,0,14.23
5/9/2017,11:30,18.23,1.947,1,1.682,9.62,102.7,55.7,30,43.6,2,8.5,4.5,11.5,0,0,14.23
5/9/2017,11:45,18.53,1.948,1,1.685,10.03,107.8,55.5,30.01,46.8,3,8.5,5.2,11.2,0,0,14.23
5/9/2017,12:00,18.78,1.949,1,1.682,9.96,107.5,56.6,30,43.2,1,8.6,5,12.6,0,0,14.26
5/9/2017,12:15,19.02,1.95,1,1.683,10.07,109.2,57,30,42.5,7,8.8,4.9,11.6,0,0,14.24
5/9/2017,12:30,19.31,1.95,1,1.684,10.36,113,56.8,30,43.3,4,8.5,4.2,12.1,0,0,14.26
5/9/2017,12:45,19.56,1.951,1,1.684,10.13,111.1,58.1,29.99,42.1,20,6.6,3.6,9,0,0,14.24
5/9/2017,13:00,19.83,1.953,1,1.685,10.35,114.1,58.4,29.99,37.6,26,6.3,3.6,9,0,0,14.23
5/9/2017,13:15,20.05,1.953,1,1.684,10.56,116.9,59.1,29.98,33.7,35,7,4.1,10.5,0,0,14.23
5/9/2017,13:30,20.36,1.954,1,1.682,10.49,116.9,59.5,29.98,33.4,26,7.2,4.5,10.2,0,0,14.21
5/9/2017,13:45,20.65,1.955,1,1.682,10.34,115.9,60.2,29.98,33.5,20,7,3.7,10,0,0,14.21
5/9/2017,14:00,20.85,1.956,1,1.683,10.37,116.6,60.8,29.97,30.1,25,6.3,3.6,9,0,0,14.18
5/9/2017,14:15,21.11,1.956,1,1.684,10.49,118.6,60,29.97,28.5,34,6.2,3.2,8.7,0,0,14.17
5/9/2017,14:30,21.3,1.957,1,1.682,10.32,117.2,60.8,29.96,29.9,29,6.6,3.9,9.7,0,0,14.15
5/9/2017,14:45,21.51,1.958,1,1.684,10.3,117.4,60.6,29.96,29.9,40,7.2,3.9,9.9,0,0,14.15
5/9/2017,15:00,21.73,1.959,1,1.684,10.24,117.2,60.4,29.96,32.5,44,6.8,3.7,9.9,0,0,14.14
5/9/2017,15:15,21.87,1.959,1,1.684,10.28,118,60.4,29.95,30,60,5.7,2.9,8.6,0,0,14.14
5/9/2017,15:30,21.95,1.96,1,1.684,10.2,117.3,60.8,29.95,28.2,75,5.6,2.8,8,0,0,14.14
5/9/2017,15:45,22.09,1.96,1,1.684,10.09,116.3,60.9,29.94,28.3,101,4.9,0.7,8.2,0,0,14.14
5/9/2017,16:00,22.22,1.961,1,1.685,10.26,118.5,60.8,29.94,27.5,131,5.5,1.2,9.9,0,0,14.14
5/9/2017,16:15,22.36,1.961,1,1.685,10.12,117.2,60.9,29.94,29.2,128,6.9,4.2,9.7,0,0,14.12
5/9/2017,16:30,22.38,1.962,1,1.684,10.23,118.6,60.9,29.93,29.2,124,6.3,3.4,10.3,0,0,14.14
5/9/2017,16:45,22.4,1.962,1,1.683,10.25,118.8,61.1,29.93,31.9,130,6.3,3.8,9.5,0,0,14.03
5/9/2017,17:00,22.43,1.962,1,1.682,10.37,120.3,61.5,29.94,28.5,134,5.1,2.4,7.7,0,0,13.85
5/9/2017,17:15,22.38,1.963,1,1.683,10.12,117.3,61.5,29.94,27.6,118,4.8,1.7,7.6,0,0,13.68
5/9/2017,17:30,22.28,1.962,1,1.681,9.61,111.1,61.8,29.94,28.5,130,3.7,1.4,6.9,0,0,13.52
5/9/2017,17:45,22.21,1.962,1,1.68,9.28,107.1,61.7,29.94,30.6,139,3.9,1.7,6,0,0,13.32
5/9/2017,18:00,22.17,1.961,1,1.679,8.82,101.8,61.8,29.94,38.1,194,2.3,0.2,4.9,0,0,13.16
5/9/2017,18:15,22.12,1.961,1,1.679,8.4,96.9,60.9,29.94,37.3,216,2.4,1.2,4.4,0,0,12.98
5/9/2017,18:30,22.02,1.961,1,1.678,9.22,106.1,60.2,29.94,41.5,245,1.8,0.4,3.6,0,0,12.7
5/9/2017,18:45,21.94,1.961,1,1.678,8.82,101.4,58.8,29.94,41.5,216,2.6,1.4,3.6,0,0,12.4
5/9/2017,19:00,21.84,1.961,1,1.677,8.78,100.7,58.2,29.95,41.4,269,1.7,1,2.7,0,0,12.31
5/9/2017,19:15,21.75,1.961,1,1.677,8.06,92.3,57.5,29.95,47,216,2.1,1.1,3.1,0,0,12.31
5/9/2017,19:30,21.65,1.961,1,1.677,7.95,90.8,56.8,29.95,49.6,217,2.3,0.6,3.4,0,0,12.32
5/9/2017,19:45,21.52,1.961,1,1.676,8.76,99.8,56.4,29.95,49.6,264,1.8,0.2,3.8,0,0,12.3
5/9/2017,20:00,21.43,1.96,1,1.678,8.74,99.4,56.6,29.96,51.6,189,3.2,1.3,4.8,0,0,12.31
5/9/2017,20:15,21.34,1.96,1,1.676,9.15,103.9,57.9,29.96,48.7,196,2.8,1,4.9,0,0,12.31
5/9/2017,20:30,21.23,1.96,1,1.677,8.07,91.4,57.3,29.96,49.6,195,3,0.6,5.2,0,0,12.3
5/9/2017,20:45,21.1,1.96,1,1.676,8.48,95.8,58.6,29.96,52,175,3.5,1.3,6.3,0,0,12.3
5/9/2017,21:00,20.98,1.959,1,1.677,8.77,98.9,60.2,29.96,43.9,119,5.7,1.3,9.3,0,0,12.29
5/9/2017,21:15,20.88,1.959,1,1.678,9.2,103.5,60.2,29.96,44.9,108,6.8,4,9.7,0,0,12.29
5/9/2017,21:30,20.74,1.959,1,1.678,9.15,102.7,60.4,29.96,38.6,117,7.6,4,11,0,0,12.28
5/9/2017,21:45,20.49,1.959,1,1.678,9.05,101.1,60.2,29.95,43.2,120,7.2,5,10.1,0,0,12.28
5/9/2017,22:00,19.98,1.958,1,1.679,8.91,98.5,60,29.95,45.9,130,6.8,3.9,9.7,0,0,12.28
5/9/2017,22:15,19.75,1.957,1,1.677,8.94,98.4,58.2,29.95,44.5,173,5.7,2.5,9.5,0,0,12.26
5/9/2017,22:30,19.45,1.956,1,1.677,8.24,90.2,58.6,29.95,46.4,170,5.7,2.2,9.6,0,0,12.26
5/9/2017,22:45,19.31,1.955,1,1.676,9.01,98.3,58.6,29.95,51.7,169,5.6,2.1,9.2,0,0,12.26
5/9/2017,23:00,19.18,1.955,1,1.679,8.54,92.9,60.4,29.95,47.6,152,8.6,4.6,14.3,0,0,12.25
5/9/2017,23:15,19.03,1.955,1,1.683,9.1,98.7,59.7,29.95,50.7,138,12.3,8.4,18.2,0,0,12.24
5/9/2017,23:30,18.92,1.955,1,1.685,9.14,99,59.9,29.96,46.5,154,10.7,6.6,18.3,0,0,12.24
5/9/2017,23:45,18.75,1.955,1,1.684,9.04,97.5,60,29.95,44.4,156,10.4,6.7,16,0,0,12.24
5/10/2017,0:00,18.62,1.954,1,1.677,8.91,95.9,59.7,29.95,42.5,170,8.5,5.1,12.5,0,0,12.24
5/10/2017,0:15,18.59,1.954,1,1.677,8.73,93.9,59.5,29.96,42.4,174,8.2,4.6,12.9,0,0,12.23
5/10/2017,0:30,18.55,1.954,1,1.677,8.79,94.4,59.1,29.95,42.7,180,7.3,3.6,12.5,0,0,12.23
5/10/2017,0:45,18.47,1.954,1,1.676,8.18,87.8,58.8,29.94,47,184,6.8,3.8,10.3,0,0,12.23
5/10/2017,1:00,18.39,1.954,1,1.673,8.38,89.7,58.1,29.94,48.3,198,5.2,3.6,8.6,0,0,12.23
5/10/2017,1:15,18.28,1.953,1,1.673,7.79,83.2,57.7,29.94,47.6,195,5.7,4.1,8.5,0,0,12.22
5/10/2017,1:30,18.18,1.953,1,1.673,7.75,82.7,57.2,29.94,46.2,194,5.4,3.3,8.8,0,0,12.22
5/10/2017,1:45,18.06,1.953,1,1.672,7.92,84.3,57,29.94,46,204,5,2.8,7.6,0,0,12.2
5/10/2017,2:00,17.98,1.953,1,1.672,7.45,79.2,56.8,29.94,46.7,200,5.1,3.1,8,0,0,12.14
5/10/2017,2:15,17.88,1.953,1,1.672,7.82,82.8,56.6,29.94,46.2,204,4.9,1.7,6.8,0,0,12.19
5/10/2017,2:30,17.82,1.953,1,1.672,8.04,85.1,56.4,29.94,50.5,200,4.8,2.5,8.2,0,0,12.18
5/10/2017,2:45,17.72,1.953,1,1.672,6.91,73,56.3,29.94,49.2,202,4.7,3.1,6.8,0,0,12.13
5/10/2017,3:00,17.53,1.953,1,1.671,7.67,80.7,56.1,29.94,53,208,5.1,3.3,8.4,0,0,12.18
5/10/2017,3:15,17.41,1.952,1,1.671,7.82,82.1,55.9,29.94,55.7,208,5,3.3,7.1,0,0,12.17
5/10/2017,3:30,17.34,1.952,1,1.671,7.77,81.4,55.9,29.95,55.2,208,5.1,3.3,6.9,0,0,12.16
5/10/2017,3:45,17.24,1.952,1,1.672,7.06,73.9,55.9,29.95,56.7,203,5.7,3.6,8,0,0,12.16
5/10/2017,4:00,17.17,1.952,1,1.67,8.01,83.7,55.9,29.95,59.2,205,5.7,3.8,8.5,0,0,12.16
5/10/2017,4:15,17.09,1.952,1,1.671,7.9,82.4,55.2,29.95,61.7,203,5.4,2.6,8.5,0,0,12.14
5/10/2017,4:30,17.04,1.952,1,1.67,7.81,81.3,54.6,29.95,64.6,202,5,2.6,8.2,0,0,12.14
5/10/2017,4:45,16.97,1.952,1,1.67,7.74,80.5,54.8,29.96,65.2,203,5.7,3.6,8.6,0,0,12.13
5/10/2017,5:00,16.94,1.952,1,1.671,7.52,78.1,54.8,29.96,67.1,203,4.8,2.5,8.4,0,0,12.12
5/10/2017,5:15,16.91,1.952,1,1.671,6.73,69.9,54.6,29.95,69.5,181,4.2,2.2,7.8,0,0,12.14
5/10/2017,5:30,16.88,1.952,1,1.67,7.21,74.8,55.9,29.96,68.3,193,4.3,2.1,7.5,0,0,12.18
5/10/2017,5:45,16.85,1.952,1,1.67,7.51,77.9,56.8,29.97,67.8,191,5.1,2.6,7.4,0,0,12.2
5/10/2017,6:00,16.79,1.952,1,1.672,7.24,75,57.3,29.98,67.2,178,4.1,1.2,7.4,0,0,12.25
5/10/2017,6:15,16.77,1.952,1,1.671,7.58,78.5,58.1,29.99,67,184,3.8,0.5,6.7,0,0,12.42
5/10/2017,6:30,16.76,1.952,1,1.671,7.43,76.9,58.6,29.99,66,185,4.1,0.5,8.2,0,0,12.7
5/10/2017,6:45,16.75,1.952,1,1.671,7.64,79.1,59.1,30,64.6,180,4,0.3,9.9,0,0,12.83
5/10/2017,7:00,16.71,1.952,1,1.672,8.02,83,59.5,29.99,64.1,197,6.3,1,12.5,0,0,13.03
5/10/2017,7:15,16.72,1.952,1,1.673,7.99,82.6,59.3,29.99,65.4,188,5.7,1.7,11,0,0,12.91
5/10/2017,7:30,16.76,1.951,1,1.671,7.95,82.3,60,29.99,64.4,190,3.9,0.4,9.9,0,0,13.12
5/10/2017,7:45,16.8,1.952,1,1.672,7.95,82.4,60.4,29.99,60.3,186,5.5,1.8,11.2,0,0,13
5/10/2017,8:00,16.87,1.952,1,1.669,8.04,83.5,60.9,29.99,59.5,194,5.4,1.5,11.5,0,0,14.18
5/10/2017,8:15,16.98,1.952,1,1.669,8.14,84.7,61.3,29.99,59,213,4.6,0.4,14.7,0,0,13.16
5/10/2017,8:30,17.06,1.952,1,1.671,8.29,86.4,61.7,29.99,59.1,190,4.6,0.3,10.3,0,0,14.16
5/10/2017,8:45,17.21,1.953,1,1.673,8.34,87.1,62.2,29.99,55.3,222,2.7,0.2,7,0,0,14.14
5/10/2017,9:00,17.31,1.953,1,1.667,8.3,86.9,62.6,29.99,54.2,195,4.3,0.6,8.8,0.007,0,14.14
5/10/2017,9:15,17.52,1.953,1,1.669,8.44,88.8,63.3,29.99,53.3,162,3.5,0.7,9,0.014,0,14.11
5/10/2017,9:30,17.64,1.953,1,1.667,8.52,89.9,63.8,29.99,51.1,160,2.7,0.3,7.5,0,0,14.09
5/10/2017,9:45,17.75,1.954,1,1.668,8.58,90.7,62.6,29.99,57.3,56,5.1,1.4,8.2,0,0,14.09
5/10/2017,10:00,17.91,1.954,1,1.669,8.76,92.9,63.1,29.99,59.8,51,4.4,1.4,6.6,0,0,14.08
5/10/2017,10:15,18.07,1.954,1,1.668,9.15,97.3,62.7,29.99,61.1,44,5.2,2.7,8.1,0,0,14.09
5/10/2017,10:30,18.39,1.955,1,1.669,9.18,98.3,63.1,29.99,60.3,49,5,3,6.9,0,0,14.08
5/10/2017,10:45,18.68,1.955,1,1.669,9.04,97.4,62.6,29.99,59.4,45,5.2,2.9,7.9,0,0,14.08
5/10/2017,11:00,19.1,1.957,1,1.671,9.21,100,61.8,29.99,60.3,67,5.7,3.7,7.8,0,0,14.1
5/10/2017,11:15,19.51,1.957,1,1.67,9.25,101.3,62,29.98,59.9,69,5.8,3.8,7.6,0,0,14.1
5/10/2017,11:30,19.84,1.959,1,1.67,9.43,104,62.2,29.98,60.6,68,5.7,3.6,7.9,0,0,14.1
5/10/2017,11:45,20.32,1.96,1,1.671,9.28,103.3,62,29.98,61.5,73,5.3,2.8,7.8,0,0,14.11
5/10/2017,12:00,20.52,1.961,1,1.671,9.34,104.3,62.2,29.97,61.4,72,4.9,2.1,7.1,0,0,14.12
5/10/2017,12:15,20.62,1.962,1,1.671,9.64,108,62.6,29.97,58.4,66,5,2.8,7.2,0,0,14.12
5/10/2017,12:30,20.84,1.961,1,1.669,9.69,108.9,62.7,29.97,56.8,65,4.7,2.2,6.7,0,0,14.12
5/10/2017,12:45,21.06,1.963,1,1.67,9.45,106.7,63.3,29.97,58.3,51,4.1,2,6.1,0,0,14.11
5/10/2017,13:00,21.4,1.962,1,1.669,9.76,111,63.8,29.96,59.2,54,5,2.5,6.7,0,0,14.11
5/10/2017,13:15,21.61,1.964,1,1.67,9.9,113,63.3,29.96,58.1,64,5,3.1,6.7,0,0,14.1
5/10/2017,13:30,21.82,1.964,1,1.669,9.94,114,63.6,29.96,56.1,66,5.2,2.6,7,0,0,14.08
5/10/2017,13:45,22.04,1.965,1,1.674,9.97,114.8,64,29.96,53.8,123,6.1,2.6,9.3,0,0,14.08
5/10/2017,14:00,22.23,1.965,1,1.673,10.06,116.2,64.7,29.95,50.1,140,7,1.7,9.3,0.002,0,14.08
5/10/2017,14:15,22.5,1.966,1,1.673,10.2,118.4,64.7,29.94,49.1,132,6.5,3.9,9.5,0,0,14.08
5/10/2017,14:30,22.73,1.968,1,1.672,10.56,123.2,64.5,29.94,54.9,147,7.4,3.5,10.2,0,0,13.96
5/10/2017,14:45,23.09,1.968,1,1.67,10.36,121.6,65.8,29.94,50.7,146,6.5,4.3,8.7,0,0,13.96
5/10/2017,15:00,23.28,1.969,1,1.67,10.17,119.9,66.7,29.94,40,147,5.6,3.3,7.6,0,0,14.08
5/10/2017,15:15,23.46,1.97,1,1.668,9.94,117.5,67.1,29.93,45.2,141,4.1,2.1,6.1,0,0,14.06
5/10/2017,15:30,23.6,1.97,1,1.669,9.8,116.2,67.6,29.94,38.7,138,6.2,2.6,8,0.006,1,14.06
5/10/2017,15:45,23.72,1.971,1,1.671,10.07,119.6,67.8,29.94,37,133,6.5,4.2,8.5,0,0,14.05
5/10/2017,16:00,23.83,1.971,1,1.67,10.05,119.7,68,29.94,41.4,136,6.5,4.8,8.1,0,0,14.02
5/10/2017,16:15,23.96,1.971,1,1.669,9.72,116,68.3,29.94,40.5,141,6.3,4.6,8,0,0,14.02
5/10/2017,16:30,24.05,1.972,1,1.667,10.09,120.6,68.9,29.94,36.9,134,5.1,2.3,7.3,0.001,0,13.98
5/10/2017,16:45,24.12,1.972,1,1.666,9.77,116.9,69,29.94,39.8,120,4,1.4,7.1,0,0,13.87
5/10/2017,17:00,24.19,1.973,1,1.669,9.76,117,68.7,29.94,39.6,132,4.8,2.5,7.4,0,0,13.75
5/10/2017,17:15,24.2,1.973,1,1.666,9.19,110.2,67.8,29.94,56.9,121,5.1,2.3,8.3,0,0,13.68
5/10/2017,17:30,24.2,1.973,1,1.666,9.99,119.8,66.3,29.94,58.2,130,5,2.2,8.2,0,0,13.58
5/10/2017,17:45,24.18,1.973,1,1.663,9.64,115.6,65.8,29.95,59.2,142,4.9,3.4,6.5,0,0,13.44
5/10/2017,18:00,24.14,1.973,1,1.662,8.71,104.3,65.6,29.95,66,125,4.4,2.2,6.8,0,0,13.25
5/10/2017,18:15,24.1,1.973,1,1.664,9.34,111.8,65.1,29.94,69.3,127,4.6,3,6.4,0,0,13.02
5/10/2017,18:30,24.03,1.974,1,1.662,9.2,109.9,64.5,29.94,72.8,187,3.8,1.3,6.3,0,0,12.71
5/10/2017,18:45,23.92,1.973,1,1.662,8.69,103.7,64.4,29.94,67.8,205,2.2,0.5,4.4,0,0,12.4
5/10/2017,19:00,23.83,1.973,1,1.662,8.42,100.3,64.2,29.94,69.5,194,2.6,1.5,3.6,0,0,12.31
5/10/2017,19:15,23.75,1.973,1,1.662,8.38,99.6,63.8,29.94,65.9,195,3.2,1.6,4.6,0,0,12.31
5/10/2017,19:30,23.67,1.973,1,1.661,8.03,95.4,63.8,29.95,65.2,195,2.6,0.8,4.7,0,0,12.31
5/10/2017,19:45,23.57,1.973,1,1.661,8.53,101.1,63.3,29.96,66.1,192,2.5,0.6,4.3,0,0,12.31
5/10/2017,20:00,23.48,1.973,1,1.661,8.11,96,63.6,29.96,67.1,159,2.3,1,3.8,0,0,12.31
5/10/2017,20:15,23.36,1.973,1,1.66,7.9,93.3,63.6,29.96,66.5,204,2.1,1,3.5,0,0,12.31
5/10/2017,20:30,23.27,1.972,1,1.66,8.1,95.4,63.6,29.97,67.3,246,1.4,0.4,2.6,0,0,12.3
5/10/2017,20:45,23.19,1.972,1,1.66,8.21,96.6,63.8,29.97,68.1,205,1.6,0.6,2.6,0,0,12.3
5/10/2017,21:00,23.12,1.972,1,1.66,8.29,97.4,63.6,29.98,67.5,220,1.3,0.4,2.2,0,0,12.3
5/10/2017,21:15,23.07,1.972,1,1.659,7.98,93.7,63.6,29.98,68.2,304,1.3,0.2,2.5,0,0,12.29
5/10/2017,21:30,23.01,1.972,1,1.659,7.87,92.2,63.1,29.98,67.1,306,1.9,0.5,3.4,0,0,12.28
5/10/2017,21:45,22.96,1.972,1,1.659,7.93,92.9,62.9,29.97,67.7,222,2,1,3.1,0,0,12.28
5/10/2017,22:00,22.89,1.972,1,1.659,7.94,92.9,63.5,29.98,71.6,275,1.2,0.2,2.6,0,0,12.28
5/10/2017,22:15,22.81,1.971,1,1.658,6.83,79.8,63.6,29.97,73.7,263,1.4,0.3,2.4,0,0,12.26
5/10/2017,22:30,22.74,1.972,1,1.658,7.62,88.9,63.8,29.97,65.4,298,2.1,0.2,5.7,0,0,12.26
5/10/2017,22:45,22.67,1.971,1,1.66,8.03,93.6,64,29.97,67.3,87,5.7,3.6,8.6,0,0,12.26
5/10/2017,23:00,22.59,1.971,1,1.661,8.58,99.8,63.6,29.97,64.4,87,6.8,4.9,9.6,0,0,12.26
5/10/2017,23:15,22.46,1.971,1,1.66,8.42,97.8,63.5,29.96,67,79,6,3.4,8.2,0,0,12.24
5/10/2017,23:30,22.23,1.972,1,1.658,8.17,94.4,62.9,29.96,68,157,3.3,0.3,6,0,0,12.24
5/10/2017,23:45,21.84,1.969,1,1.658,7.38,84.6,63.3,29.95,70.1,122,2.1,0.4,4.2,0,0,12.24
5/11/2017,0:00,21.77,1.969,1,1.658,7.22,82.7,62.7,29.96,71.6,120,1.8,0.2,3.4,0,0,12.23
5/11/2017,0:15,21.7,1.969,1,1.658,7.42,84.8,61.7,29.95,74.6,165,2.2,0.4,4.3,0,0,12.23
5/11/2017,0:30,21.57,1.969,1,1.658,6.86,78.2,61.7,29.94,77.3,174,1.7,0.3,4.4,0,0,12.23
5/11/2017,0:45,21.45,1.969,1,1.656,6.64,75.5,61.5,29.94,76.5,231,2.2,1,3.4,0,0,12.23
5/11/2017,1:00,21.31,1.968,1,1.657,6.85,77.8,61.7,29.94,76.9,205,1.2,0.2,2.6,0,0,12.22
5/11/2017,1:15,21.3,1.968,1,1.658,7.41,84.1,61.7,29.93,78.7,171,1.4,0.1,2.7,0,0,12.2
5/11/2017,1:30,21.26,1.968,1,1.658,5.74,65.1,61.7,29.93,79.6,233,1.8,0.2,3.1,0,0,12.2
5/11/2017,1:45,21.24,1.968,1,1.658,7.05,79.9,61.7,29.92,81.6,200,2.1,1.2,3.1,0,0,12.2
5/11/2017,2:00,21.25,1.968,1,1.658,7.13,80.8,61.7,29.92,82.6,178,2.2,0.4,3.6,0,0,12.2
5/11/2017,2:15,21.24,1.968,1,1.658,7.37,83.5,61.8,29.93,81.3,180,2.1,0.2,3.1,0,0,12.2
5/11/2017,2:30,21.23,1.969,1,1.658,7.51,85.1,62,29.92,81.8,163,2.7,1,3.6,0,0,12.19
5/11/2017,2:45,21.19,1.969,1,1.658,7.23,81.9,61.7,29.92,80.1,193,3.2,1.8,5,0,0,12.19
5/11/2017,3:00,21.15,1.969,1,1.658,7.22,81.7,61.7,29.91,79.3,179,2.8,1.6,4.1,0,0,12.18
5/11/2017,3:15,21.1,1.969,1,1.658,6.65,75.2,61.5,29.91,81,131,4.5,1.1,10.2,0,0,12.18
5/11/2017,3:30,21.06,1.969,1,1.66,7.42,83.8,60.9,29.92,81.5,107,6.2,4.2,8.9,0,0,12.18
5/11/2017,3:45,20.97,1.968,1,1.66,7.23,81.5,60.9,29.91,81.3,104,6.1,4.3,8.7,0,0,12.17
5/11/2017,4:00,20.81,1.968,1,1.661,7.07,79.4,60.6,29.91,80.5,106,7.1,4.9,11.4,0,0,12.17
5/11/2017,4:15,20.56,1.969,1.01,1.661,6.99,78.2,60.2,29.91,81.4,105,7.4,4.9,11.6,0,0,12.17
5/11/2017,4:30,20.33,1.968,1,1.66,6.55,73,60.2,29.91,80.7,104,6.8,3.9,10.2,0,0,12.16
5/11/2017,4:45,20.15,1.967,1,1.66,6.45,71.6,60.2,29.91,80.5,102,7.6,3.8,11.1,0,0,12.16
5/11/2017,5:00,20.06,1.966,1,1.659,6.6,73.1,60.4,29.91,79.1,118,6.6,3.8,10.5,0,0,12.14
5/11/2017,5:15,20.02,1.967,1,1.66,6.6,73,60,29.91,79,106,7,4,9.8,0,0,12.14
5/11/2017,5:30,19.95,1.967,1,1.662,6.52,72,59.7,29.91,78.4,102,8.1,4.2,11.9,0,0,12.16
5/11/2017,5:45,19.9,1.966,1,1.661,6.37,70.3,59.5,29.91,79,107,7.3,4.3,11.4,0,0,12.18
5/11/2017,6:00,19.9,1.966,1,1.66,6.44,71.1,59.3,29.91,78.1,100,7.5,4,11.2,0,0,12.19
5/11/2017,6:15,19.87,1.966,1,1.662,6.5,71.8,59.1,29.91,78,99,8.9,4.3,14,0.026,0,12.18
5/11/2017,6:30,19.85,1.967,1,1.664,6.55,72.3,59,29.9,76.7,103,9.1,5.2,13.1,0.01,0,12.18
5/11/2017,6:45,19.86,1.967,1,1.662,6.85,75.6,59,29.91,75.9,110,8.2,4.2,12.6,0,0,12.17
5/11/2017,7:00,19.84,1.967,1,1.662,6.63,73.1,59.1,29.91,75.2,113,7.6,4.2,10.9,0,0,12.17
5/11/2017,7:15,19.77,1.967,1.01,1.664,6.43,70.8,59,29.91,76.5,113,9.1,5.8,12.5,0,0,12.14
5/11/2017,7:30,19.62,1.967,1.01,1.666,6.44,70.7,58.4,29.92,76.9,129,7.8,5,11.6,0.041,0,12.16
5/11/2017,7:45,19.5,1.967,1.01,1.663,6.34,69.5,58.2,29.92,77.6,112,7.7,4.4,11.3,0.018,0,12.18
5/11/2017,8:00,19.35,1.966,1.01,1.667,6.19,67.6,58.1,29.91,77.8,115,7.8,4.9,10.8,0.023,0,12.13
5/11/2017,8:15,19.2,1.966,1.01,1.669,6.32,68.8,57.9,29.91,78.7,111,7.5,4.1,10.7,0.033,0,12.16
5/11/2017,8:30,19.11,1.966,1.01,1.672,6.42,69.7,58.1,29.9,79.5,100,9.4,5.4,14,0.01,0,12.23
5/11/2017,8:45,19.05,1.966,1.01,1.672,6.44,69.9,57.7,29.91,80.5,95,9,5,13.9,0.009,0,12.18
5/11/2017,9:00,19.02,1.965,1.01,1.676,6.64,72.1,57.2,29.9,83.4,96,10.7,7.1,15.2,0.024,0,12.2
5/11/2017,9:15,18.95,1.965,1.01,1.681,6.72,72.8,57,29.89,85,91,11.5,7.1,16.4,0.059,0,12.26
5/11/2017,9:30,18.86,1.965,1.01,1.688,6.7,72.4,56.6,29.89,83.2,97,13.7,8.9,18.2,0.051,0,12.32
5/11/2017,9:45,18.69,1.966,1.01,1.692,6.88,74.1,56.4,29.89,82.7,108,12.2,7.3,17.3,0.062,0,12.26
5/11/2017,10:00,18.6,1.965,1.01,1.695,6.92,74.5,56.4,29.89,83,107,12.3,6.4,16.3,0.016,0,12.23
5/11/2017,10:15,18.54,1.965,1.01,1.698,7.26,78,56.3,29.87,83.8,103,12.7,7.6,19.5,0.095,0,12.38
5/11/2017,10:30,18.46,1.965,1.01,1.707,7.24,77.6,56.3,29.89,83.6,94,12.6,6.7,19.2,0.026,0,12.54
5/11/2017,10:45,18.4,1.965,1.01,1.708,7.38,79.1,56.1,29.88,83.5,88,13.1,8.6,20.4,0.031,0,12.65
5/11/2017,11:00,18.3,1.965,1.01,1.71,7.46,79.7,55.5,29.92,80,78,10.7,5.5,17,0.032,0,12.77
5/11/2017,11:15,18.08,1.965,1.01,1.713,7.32,77.9,55.5,29.9,81.6,85,10.6,6.3,17.4,0.033,0,12.55
5/11/2017,11:30,17.97,1.964,1.01,1.714,7.69,81.7,55.4,29.9,82.4,78,10.4,6.2,15.2,0.03,0,12.58
5/11/2017,11:45,17.9,1.964,1.01,1.717,7.94,84.2,55.7,29.89,83,81,11.5,7.4,16.7,0.021,0,12.58
