,,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System
,,Mid Point,Mid Point,Mid Point,Mid Point,Mid Point,Mid Point,Mid Point
,,00018FF7,00018FF7,00018FF7,00018FF7,00018FF7,00018FF7,EcoNet Battery
Date,Time,Temp,SpCond,Salinity,Depth,ODO Conc,ODO%,Battery
MM/dd/yyyy,HH:mm,C,mS/cm,ppt,ft,mg/L,%,V
5/25/2017,12:15,21.35,1.667,0.84,1.441,9.3,105.6,13.98
5/25/2017,12:30,21.66,1.667,0.84,1.441,9.3,106.1,13.96
5/25/2017,12:45,21.75,1.67,0.84,1.451,9,102.9,13.94
5/25/2017,13:00,21.76,1.669,0.84,1.446,9.13,104.5,13.93
5/25/2017,13:15,22.19,1.67,0.84,1.447,9.08,104.8,13.92
5/25/2017,13:30,22.49,1.673,0.85,1.45,9.12,105.9,13.91
5/25/2017,13:45,22.67,1.672,0.85,1.45,9.18,106.8,13.91
5/25/2017,14:00,23.02,1.674,0.85,1.454,9.48,111.1,13.9
5/25/2017,14:15,23.09,1.676,0.85,1.463,9.03,105.9,13.88
5/25/2017,14:30,23.7,1.677,0.85,1.466,9.43,112,13.9
5/25/2017,14:45,23.99,1.68,0.85,1.467,9.26,110.5,13.91
5/25/2017,15:00,24.17,1.682,0.85,1.471,9.55,114.4,13.92
5/25/2017,15:15,24.26,1.681,0.85,1.472,9.62,115.3,13.42
5/25/2017,15:30,24.38,1.68,0.85,1.471,9.44,113.5,13.94
5/25/2017,15:45,24.55,1.677,0.85,1.475,9.61,115.9,13.94
5/25/2017,16:00,24.56,1.675,0.84,1.475,9.89,119.3,13.96
5/25/2017,16:15,24.49,1.675,0.84,1.475,9.99,120.3,13.96
5/25/2017,16:30,24.46,1.669,0.84,1.464,10.2,122.9,13.19
5/25/2017,16:45,24.48,1.669,0.84,1.465,9.94,119.7,12.92
5/25/2017,17:00,24.44,1.674,0.84,1.471,9.61,115.6,12.8
5/25/2017,17:15,24.39,1.673,0.84,1.47,9.57,115.1,12.73
5/25/2017,17:30,24.35,1.674,0.84,1.468,9.51,114.3,12.9
5/25/2017,17:45,24.24,1.674,0.84,1.472,9.38,112.4,13.03
5/25/2017,18:00,24.12,1.674,0.84,1.476,9.23,110.4,13.28
5/25/2017,18:15,24.03,1.674,0.84,1.472,9.22,110.1,13.46
5/25/2017,18:30,23.99,1.674,0.84,1.476,9.17,109.4,13.32
5/25/2017,18:45,23.92,1.673,0.84,1.473,9.14,108.9,13.13
5/25/2017,19:00,23.89,1.673,0.84,1.472,9.01,107.3,12.91
5/25/2017,19:15,23.88,1.673,0.84,1.471,9.01,107.3,12.6
5/25/2017,19:30,23.82,1.674,0.84,1.471,8.93,106.3,12.38
5/25/2017,19:45,23.76,1.674,0.84,1.47,8.97,106.6,12.34
5/25/2017,20:00,23.7,1.674,0.85,1.469,8.92,105.8,12.35
5/25/2017,20:15,23.63,1.675,0.85,1.467,8.85,104.9,12.35
5/25/2017,20:30,23.52,1.675,0.85,1.469,8.75,103.4,12.35
5/25/2017,20:45,23.4,1.676,0.85,1.469,8.74,103.2,12.35
5/25/2017,21:00,23.36,1.674,0.85,1.47,8.7,102.6,12.35
5/25/2017,21:15,23.38,1.675,0.85,1.468,8.78,103.6,12.35
5/25/2017,21:30,23.32,1.679,0.85,1.465,8.7,102.6,12.36
5/25/2017,21:45,23.21,1.681,0.85,1.465,8.59,101,12.35
5/25/2017,22:00,23.08,1.683,0.85,1.464,8.59,100.8,12.35
5/25/2017,22:15,22.99,1.685,0.85,1.465,8.45,99,12.35
5/25/2017,22:30,22.9,1.687,0.85,1.463,8.42,98.5,12.35
5/25/2017,22:45,22.87,1.689,0.85,1.464,8.29,96.9,12.35
5/25/2017,23:00,22.83,1.69,0.85,1.463,8.26,96.5,12.34
5/25/2017,23:15,22.76,1.692,0.86,1.462,8.16,95.2,12.34
5/25/2017,23:30,22.68,1.693,0.86,1.461,8.23,95.9,12.34
5/25/2017,23:45,22.6,1.694,0.86,1.46,8.09,94,12.34
5/26/2017,0:00,22.49,1.695,0.86,1.46,8.05,93.4,12.34
5/26/2017,0:15,22.38,1.694,0.86,1.46,8.07,93.4,12.34
5/26/2017,0:30,22.29,1.694,0.86,1.456,7.98,92.2,12.32
5/26/2017,0:45,22.19,1.693,0.86,1.457,8.07,93.2,12.31
5/26/2017,1:00,22.09,1.693,0.86,1.457,7.96,91.6,12.31
5/26/2017,1:15,21.98,1.693,0.86,1.456,7.96,91.5,12.31
5/26/2017,1:30,21.9,1.692,0.86,1.454,7.96,91.3,12.31
5/26/2017,1:45,21.81,1.693,0.86,1.454,8.01,91.7,12.3
5/26/2017,2:00,21.7,1.693,0.86,1.453,7.88,90.1,12.3
5/26/2017,2:15,21.61,1.693,0.86,1.452,7.9,90.1,12.3
5/26/2017,2:30,21.55,1.694,0.86,1.452,7.91,90.1,12.3
5/26/2017,2:45,21.5,1.694,0.86,1.451,7.81,88.9,12.26
5/26/2017,3:00,21.45,1.694,0.86,1.451,7.77,88.3,12.3
5/26/2017,3:15,21.38,1.695,0.86,1.451,7.68,87.2,12.29
5/26/2017,3:30,21.33,1.696,0.86,1.45,7.69,87.3,12.28
5/26/2017,3:45,21.27,1.696,0.86,1.448,7.7,87.3,12.28
5/26/2017,4:00,21.2,1.696,0.86,1.449,7.63,86.3,12.28
5/26/2017,4:15,21.11,1.696,0.86,1.449,7.62,86.1,12.28
5/26/2017,4:30,21.04,1.696,0.86,1.449,7.72,87.1,12.26
5/26/2017,4:45,20.94,1.696,0.86,1.447,7.8,87.9,12.26
5/26/2017,5:00,20.82,1.696,0.86,1.446,7.81,87.7,12.28
5/26/2017,5:15,20.76,1.695,0.86,1.446,7.76,87.1,12.3
5/26/2017,5:30,20.72,1.695,0.86,1.447,7.56,84.8,12.3
5/26/2017,5:45,20.66,1.696,0.86,1.444,7.55,84.5,12.36
5/26/2017,6:00,20.64,1.696,0.86,1.445,7.39,82.7,12.47
5/26/2017,6:15,20.63,1.696,0.86,1.444,7.2,80.5,12.65
5/26/2017,6:30,20.59,1.695,0.86,1.441,7.06,79,14.18
5/26/2017,6:45,20.54,1.697,0.86,1.44,7.05,78.7,14.16
5/26/2017,7:00,20.51,1.697,0.86,1.439,7.15,79.9,14.15
5/26/2017,7:15,20.54,1.697,0.86,1.439,7.15,79.9,14.11
5/26/2017,7:30,20.59,1.698,0.86,1.44,7.12,79.6,14.08
5/26/2017,7:45,20.61,1.699,0.86,1.441,7.29,81.5,14.06
5/26/2017,8:00,20.7,1.7,0.86,1.438,7.36,82.5,14.04
5/26/2017,8:15,20.78,1.701,0.86,1.444,7.43,83.4,14.03
5/26/2017,8:30,20.85,1.702,0.86,1.44,7.39,83.1,14.03
5/26/2017,8:45,20.9,1.702,0.86,1.443,7.41,83.3,13.99
5/26/2017,9:00,20.75,1.703,0.86,1.443,7.27,81.5,13.99
5/26/2017,9:15,21.15,1.702,0.86,1.439,7.44,84.1,13.98
5/26/2017,9:30,21.35,1.703,0.86,1.442,7.48,84.9,13.98
5/26/2017,9:45,21.6,1.703,0.86,1.444,7.66,87.3,13.96
5/26/2017,10:00,21.72,1.705,0.86,1.45,7.65,87.5,13.96
5/26/2017,10:15,21.9,1.705,0.86,1.439,7.7,88.3,13.96
5/26/2017,10:30,22.24,1.705,0.86,1.445,7.82,90.3,13.96
5/26/2017,10:45,22.47,1.707,0.86,1.439,7.92,91.9,13.96
5/26/2017,11:00,22.41,1.707,0.86,1.452,7.96,92.2,13.96
5/26/2017,11:15,22.47,1.704,0.86,1.446,8.02,93,13.96
5/26/2017,11:30,22.68,1.707,0.86,1.446,8.03,93.5,13.96
5/26/2017,11:45,22.94,1.708,0.86,1.448,7.96,93.2,13.96
5/26/2017,12:00,23.24,1.708,0.86,1.461,7.93,93.3,13.94
5/26/2017,12:15,23.46,1.708,0.86,1.457,8.01,94.6,13.96
5/26/2017,12:30,23.38,1.708,0.86,1.459,8.18,96.6,13.94
5/26/2017,12:45,23.68,1.707,0.86,1.462,8.32,98.7,13.94
5/26/2017,13:00,23.82,1.71,0.86,1.46,8.4,100,13.94
5/26/2017,13:15,23.85,1.712,0.86,1.465,8.4,100,13.93
5/26/2017,13:30,23.89,1.713,0.87,1.464,8.64,102.9,13.92
5/26/2017,13:45,24.06,1.714,0.87,1.458,8.83,105.5,13.91
5/26/2017,14:00,24.38,1.716,0.87,1.465,8.91,107.1,13.9
5/26/2017,14:15,24.58,1.718,0.87,1.472,8.83,106.6,13.9
5/26/2017,14:30,24.71,1.718,0.87,1.473,8.72,105.5,13.9
5/26/2017,14:45,24.78,1.719,0.87,1.47,8.72,105.7,13.9
5/26/2017,15:00,24.93,1.72,0.87,1.463,8.86,107.6,13.9
5/26/2017,15:15,25.09,1.722,0.87,1.465,8.95,109,13.91
5/26/2017,15:30,25.18,1.725,0.87,1.475,8.86,108.1,13.9
5/26/2017,15:45,25.12,1.729,0.87,1.478,8.83,107.6,13.9
5/26/2017,16:00,25.1,1.73,0.87,1.474,8.89,108.3,13.9
5/26/2017,16:15,25.16,1.731,0.87,1.475,8.99,109.7,13.9
5/26/2017,16:30,25.21,1.731,0.87,1.477,8.89,108.6,13.9
5/26/2017,16:45,25.2,1.735,0.88,1.476,8.79,107.3,13.91
5/26/2017,17:00,25.15,1.74,0.88,1.477,8.59,104.7,13.49
5/26/2017,17:15,25.09,1.741,0.88,1.478,8.53,103.9,13.69
5/26/2017,17:30,25.05,1.742,0.88,1.477,8.5,103.5,13.61
5/26/2017,17:45,25,1.743,0.88,1.475,8.48,103.1,13.45
5/26/2017,18:00,24.96,1.744,0.88,1.476,8.51,103.4,13.43
5/26/2017,18:15,24.93,1.745,0.88,1.476,8.54,103.8,13.38
5/26/2017,18:30,24.89,1.745,0.88,1.475,8.52,103.3,13.24
5/26/2017,18:45,24.85,1.745,0.88,1.475,8.56,103.9,13.02
5/26/2017,19:00,24.78,1.746,0.88,1.474,8.46,102.5,12.72
5/26/2017,19:15,24.69,1.746,0.88,1.472,8.46,102.3,12.46
5/26/2017,19:30,24.6,1.746,0.88,1.472,8.42,101.6,12.36
5/26/2017,19:45,24.52,1.746,0.88,1.47,8.45,101.8,12.36
5/26/2017,20:00,24.45,1.746,0.88,1.47,8.37,100.8,12.36
5/26/2017,20:15,24.38,1.747,0.88,1.47,8.29,99.6,12.37
5/26/2017,20:30,24.31,1.747,0.88,1.469,8.21,98.6,12.37
5/26/2017,20:45,24.26,1.747,0.88,1.468,8.12,97.5,12.37
5/26/2017,21:00,24.2,1.748,0.88,1.468,8.14,97.5,12.36
5/26/2017,21:15,24.16,1.748,0.88,1.466,8.13,97.4,12.36
5/26/2017,21:30,24.12,1.748,0.88,1.465,8.02,95.9,12.36
5/26/2017,21:45,24.09,1.748,0.88,1.465,7.96,95.2,12.36
5/26/2017,22:00,24.01,1.748,0.88,1.465,7.96,95.1,12.35
5/26/2017,22:15,23.9,1.748,0.88,1.464,8,95.4,12.35
5/26/2017,22:30,23.82,1.748,0.88,1.463,7.91,94.1,12.35
5/26/2017,22:45,23.74,1.748,0.88,1.462,7.93,94.2,12.35
5/26/2017,23:00,23.67,1.748,0.88,1.461,7.89,93.6,12.35
5/26/2017,23:15,23.61,1.748,0.88,1.461,7.85,93.1,12.34
5/26/2017,23:30,23.53,1.748,0.88,1.459,7.82,92.5,12.34
5/26/2017,23:45,23.44,1.748,0.88,1.458,7.81,92.3,12.34
5/27/2017,0:00,23.32,1.748,0.88,1.457,7.73,91.2,12.34
5/27/2017,0:15,23.21,1.749,0.88,1.456,7.76,91.2,12.34
5/27/2017,0:30,23.05,1.748,0.88,1.456,7.69,90.1,12.32
5/27/2017,0:45,22.99,1.747,0.88,1.454,7.64,89.5,12.31
5/27/2017,1:00,22.95,1.747,0.88,1.454,7.55,88.3,12.31
5/27/2017,1:15,22.92,1.748,0.89,1.453,7.56,88.4,12.31
5/27/2017,1:30,22.84,1.749,0.89,1.452,7.52,87.8,12.31
5/27/2017,1:45,22.74,1.749,0.89,1.451,7.46,86.9,12.31
5/27/2017,2:00,22.69,1.749,0.89,1.449,7.43,86.5,12.31
5/27/2017,2:15,22.58,1.749,0.89,1.45,7.5,87.1,12.3
5/27/2017,2:30,22.46,1.749,0.89,1.449,7.44,86.3,12.3
5/27/2017,2:45,22.35,1.749,0.89,1.447,7.39,85.5,12.3
5/27/2017,3:00,22.28,1.748,0.89,1.446,7.31,84.5,12.3
5/27/2017,3:15,22.21,1.748,0.89,1.445,7.33,84.6,12.29
5/27/2017,3:30,22.16,1.748,0.89,1.445,7.31,84.3,12.29
5/27/2017,3:45,22.11,1.747,0.89,1.444,7.25,83.5,12.29
5/27/2017,4:00,22.04,1.747,0.89,1.444,7.23,83.1,12.28
5/27/2017,4:15,21.96,1.747,0.89,1.442,7.17,82.3,12.24
5/27/2017,4:30,21.91,1.746,0.89,1.444,7.09,81.3,12.26
5/27/2017,4:45,21.85,1.747,0.89,1.443,7.08,81.2,12.26
5/27/2017,5:00,21.78,1.746,0.89,1.443,6.99,80,12.28
5/27/2017,5:15,21.75,1.746,0.89,1.442,6.9,79,12.34
5/27/2017,5:30,21.71,1.746,0.89,1.441,6.89,78.8,12.59
5/27/2017,5:45,21.68,1.746,0.89,1.441,6.79,77.6,12.89
5/27/2017,6:00,21.66,1.746,0.88,1.44,6.79,77.5,13.22
5/27/2017,6:15,21.63,1.745,0.88,1.443,6.9,78.7,14.1
5/27/2017,6:30,21.63,1.745,0.88,1.439,6.83,77.9,14.08
5/27/2017,6:45,21.64,1.745,0.88,1.439,6.6,75.3,14.05
5/27/2017,7:00,21.69,1.745,0.88,1.44,6.79,77.6,14.03
5/27/2017,7:15,21.75,1.745,0.88,1.44,6.73,77,14
5/27/2017,7:30,21.79,1.745,0.88,1.44,6.65,76.1,13.99
5/27/2017,7:45,21.84,1.746,0.88,1.44,6.54,75,13.98
5/27/2017,8:00,21.95,1.745,0.88,1.441,6.53,75,13.96
5/27/2017,8:15,22.06,1.746,0.88,1.443,7.05,81.1,13.96
5/27/2017,8:30,22.18,1.745,0.88,1.441,7,80.8,13.96
5/27/2017,8:45,22.37,1.746,0.88,1.442,7.01,81.2,13.96
5/27/2017,9:00,22.65,1.745,0.88,1.445,7.38,85.8,13.94
5/27/2017,9:15,22.73,1.747,0.88,1.446,6.93,80.7,13.94
5/27/2017,9:30,22.87,1.747,0.88,1.446,6.9,80.7,13.94
5/27/2017,9:45,23.01,1.747,0.88,1.448,6.96,81.5,13.94
5/27/2017,10:00,23.06,1.748,0.88,1.452,7.04,82.5,13.94
5/27/2017,10:15,23.11,1.748,0.88,1.453,6.93,81.4,13.94
5/27/2017,10:30,23.38,1.747,0.88,1.455,7.53,88.9,13.96
5/27/2017,10:45,24.01,1.747,0.88,1.459,7.71,92.1,13.96
5/27/2017,11:00,24.39,1.746,0.88,1.46,7.86,94.5,13.97
5/27/2017,11:15,24.5,1.746,0.88,1.462,7.96,95.9,13.97
5/27/2017,11:30,24.71,1.745,0.88,1.464,8.09,97.9,13.97
5/27/2017,11:45,24.75,1.745,0.88,1.465,8.29,100.3,13.96
5/27/2017,12:00,24.8,1.745,0.88,1.467,8.2,99.3,13.97
5/27/2017,12:15,24.88,1.743,0.88,1.468,8.37,101.5,13.98
5/27/2017,12:30,24.97,1.743,0.88,1.466,8.34,101.3,13.98
5/27/2017,12:45,25.08,1.743,0.88,1.469,8.4,102.3,13.97
5/27/2017,13:00,25.12,1.744,0.88,1.469,8.5,103.6,13.97
5/27/2017,13:15,25.14,1.744,0.88,1.469,8.4,102.5,13.97
5/27/2017,13:30,25.18,1.745,0.88,1.47,8.6,105,13.98
5/27/2017,13:45,25.22,1.746,0.88,1.468,8.72,106.5,13.98
5/27/2017,14:00,25.35,1.747,0.88,1.47,8.79,107.5,13.97
5/27/2017,14:15,25.37,1.748,0.88,1.469,8.81,107.9,13.98
5/27/2017,14:30,25.4,1.748,0.88,1.47,8.61,105.5,13.97
5/27/2017,14:45,25.45,1.749,0.88,1.471,8.71,106.8,13.96
5/27/2017,15:00,25.51,1.749,0.88,1.47,8.54,104.9,13.96
5/27/2017,15:15,25.61,1.749,0.88,1.471,8.59,105.7,13.96
5/27/2017,15:30,25.78,1.748,0.88,1.473,8.77,108.2,13.96
5/27/2017,15:45,25.8,1.75,0.88,1.472,8.64,106.6,13.96
5/27/2017,16:00,25.88,1.751,0.88,1.473,8.61,106.4,13.94
5/27/2017,16:15,25.91,1.751,0.88,1.473,8.41,104,13.96
5/27/2017,16:30,25.95,1.751,0.88,1.473,8.44,104.4,13.96
5/27/2017,16:45,25.96,1.748,0.88,1.474,8.31,102.8,13.94
5/27/2017,17:00,25.95,1.749,0.88,1.474,8.14,100.7,13.48
5/27/2017,17:15,25.99,1.752,0.88,1.473,8.75,108.3,13.64
5/27/2017,17:30,25.96,1.753,0.88,1.474,8.72,107.9,13.67
5/27/2017,17:45,25.89,1.753,0.88,1.471,8.56,105.8,13.51
5/27/2017,18:00,25.84,1.753,0.88,1.472,8.46,104.5,13.52
5/27/2017,18:15,25.79,1.753,0.88,1.471,8.41,103.7,13.38
5/27/2017,18:30,25.74,1.753,0.88,1.471,8.34,102.9,13.28
5/27/2017,18:45,25.69,1.753,0.88,1.47,8.31,102.4,13.09
5/27/2017,19:00,25.65,1.753,0.88,1.469,8.26,101.7,12.85
5/27/2017,19:15,25.6,1.754,0.88,1.47,8.25,101.4,12.58
5/27/2017,19:30,25.53,1.754,0.88,1.469,8.17,100.3,12.37
5/27/2017,19:45,25.43,1.754,0.88,1.47,8.15,99.9,12.35
5/27/2017,20:00,25.34,1.752,0.88,1.468,8.08,98.8,12.36
5/27/2017,20:15,25.26,1.752,0.88,1.466,7.96,97.3,12.36
5/27/2017,20:30,25.19,1.752,0.88,1.465,7.92,96.6,12.36
5/27/2017,20:45,25.14,1.752,0.88,1.464,7.89,96.2,12.37
5/27/2017,21:00,25.08,1.753,0.88,1.464,7.8,95,12.36
5/27/2017,21:15,24.98,1.753,0.89,1.462,7.75,94.2,12.36
5/27/2017,21:30,24.92,1.753,0.89,1.462,7.74,93.9,12.36
5/27/2017,21:45,24.84,1.753,0.89,1.461,7.73,93.7,12.36
5/27/2017,22:00,24.82,1.753,0.89,1.461,7.57,91.8,12.36
5/27/2017,22:15,24.76,1.753,0.89,1.46,7.61,92.1,12.36
5/27/2017,22:30,24.68,1.753,0.89,1.459,7.6,91.9,12.36
5/27/2017,22:45,24.61,1.753,0.89,1.458,7.61,91.9,12.35
5/27/2017,23:00,24.51,1.753,0.89,1.457,7.68,92.6,12.36
5/27/2017,23:15,24.41,1.753,0.89,1.458,7.66,92.1,12.35
5/27/2017,23:30,24.36,1.752,0.89,1.456,7.68,92.3,12.35
5/27/2017,23:45,24.29,1.751,0.89,1.457,7.67,92,12.35
5/28/2017,0:00,24.28,1.751,0.88,1.455,7.57,90.9,12.34
5/28/2017,0:15,24.22,1.751,0.88,1.456,7.57,90.7,12.34
5/28/2017,0:30,24.11,1.751,0.88,1.456,7.64,91.4,12.34
5/28/2017,0:45,24.11,1.749,0.88,1.455,7.44,89,12.34
5/28/2017,1:00,23.92,1.75,0.88,1.454,7.54,89.9,12.34
5/28/2017,1:15,23.87,1.748,0.88,1.455,7.47,89,12.32
5/28/2017,1:30,23.68,1.746,0.88,1.452,7.42,88.1,12.31
5/28/2017,1:45,23.51,1.745,0.88,1.449,7.43,87.9,12.31
5/28/2017,2:00,23.35,1.744,0.88,1.448,7.39,87.2,12.31
5/28/2017,2:15,23.19,1.742,0.88,1.446,7.37,86.7,12.31
5/28/2017,2:30,23.09,1.742,0.88,1.445,7.34,86.1,12.31
5/28/2017,2:45,22.96,1.74,0.88,1.444,7.42,86.8,12.3
5/28/2017,3:00,22.88,1.739,0.88,1.443,7.27,85,12.3
5/28/2017,3:15,22.82,1.738,0.88,1.442,7.21,84.2,12.3
5/28/2017,3:30,22.81,1.737,0.88,1.442,7.15,83.4,12.29
5/28/2017,3:45,22.76,1.737,0.88,1.441,7.14,83.3,12.29
5/28/2017,4:00,22.66,1.737,0.88,1.44,7.09,82.5,12.29
5/28/2017,4:15,22.6,1.736,0.88,1.439,7.1,82.5,12.28
5/28/2017,4:30,22.54,1.735,0.88,1.439,7.08,82.3,12.26
5/28/2017,4:45,22.49,1.734,0.88,1.438,7.01,81.3,12.26
5/28/2017,5:00,22.45,1.734,0.88,1.438,6.97,80.8,12.3
5/28/2017,5:15,22.38,1.734,0.88,1.438,6.99,80.9,12.4
5/28/2017,5:30,22.34,1.732,0.88,1.437,6.91,80,12.79
5/28/2017,5:45,22.42,1.732,0.88,1.437,6.78,78.6,13.13
5/28/2017,6:00,22.37,1.732,0.88,1.435,6.65,77,13.66
5/28/2017,6:15,22.33,1.733,0.88,1.437,6.72,77.7,14.08
5/28/2017,6:30,22.29,1.733,0.88,1.436,6.85,79.2,14.06
5/28/2017,6:45,22.26,1.734,0.88,1.436,6.79,78.4,14.05
5/28/2017,7:00,22.24,1.734,0.88,1.436,6.83,78.9,14.04
5/28/2017,7:15,22.26,1.734,0.88,1.436,6.75,78,14.03
5/28/2017,7:30,22.3,1.734,0.88,1.436,6.77,78.3,14.02
5/28/2017,7:45,22.37,1.734,0.88,1.435,6.87,79.5,14.02
5/28/2017,8:00,22.44,1.734,0.88,1.436,6.83,79.2,14
5/28/2017,8:15,22.53,1.733,0.88,1.435,6.83,79.3,13.99
5/28/2017,8:30,22.66,1.733,0.88,1.437,6.83,79.5,13.99
5/28/2017,8:45,22.76,1.733,0.88,1.439,6.92,80.7,13.99
5/28/2017,9:00,22.82,1.733,0.88,1.438,7.16,83.6,13.99
5/28/2017,9:15,22.89,1.733,0.88,1.441,7.25,84.7,13.98
5/28/2017,9:30,22.98,1.731,0.88,1.441,7.38,86.4,13.98
5/28/2017,9:45,23.13,1.73,0.88,1.441,7.48,87.9,13.97
5/28/2017,10:00,23.31,1.73,0.88,1.443,7.58,89.4,13.97
5/28/2017,10:15,23.41,1.731,0.88,1.445,7.54,89,13.96
5/28/2017,10:30,23.49,1.731,0.88,1.445,7.67,90.7,13.97
5/28/2017,10:45,23.53,1.732,0.88,1.443,7.94,93.9,13.98
5/28/2017,11:00,23.63,1.732,0.88,1.445,7.91,93.7,13.96
5/28/2017,11:15,23.72,1.732,0.88,1.445,7.88,93.5,13.96
5/28/2017,11:30,23.86,1.733,0.88,1.446,7.96,94.8,13.94
5/28/2017,11:45,24.06,1.733,0.88,1.449,8.03,96,13.94
5/28/2017,12:00,24.14,1.733,0.88,1.449,8.22,98.4,13.94
5/28/2017,12:15,24.17,1.732,0.87,1.449,8.21,98.3,13.94
5/28/2017,12:30,24.14,1.732,0.88,1.449,8.33,99.7,13.96
5/28/2017,12:45,24.15,1.732,0.87,1.45,8.39,100.5,13.52
5/28/2017,13:00,24.16,1.731,0.87,1.456,8.47,101.4,13.96
5/28/2017,13:15,24.14,1.731,0.87,1.457,8.28,99.2,14
5/28/2017,13:30,24.15,1.731,0.87,1.455,8.36,100.1,14.02
5/28/2017,13:45,24.12,1.731,0.87,1.457,8.23,98.4,14.02
5/28/2017,14:00,24.18,1.729,0.87,1.455,8.12,97.3,14.03
5/28/2017,14:15,24.22,1.729,0.87,1.456,8.05,96.5,13.97
5/28/2017,14:30,24.22,1.728,0.87,1.458,7.99,95.8,13.92
5/28/2017,14:45,24.23,1.728,0.87,1.459,7.95,95.3,14.03
5/28/2017,15:00,24.25,1.727,0.87,1.464,7.99,95.9,14.03
5/28/2017,15:15,24.31,1.727,0.87,1.465,7.93,95.3,14.03
5/28/2017,15:30,24.36,1.726,0.87,1.466,7.89,94.8,13.97
5/28/2017,15:45,24.42,1.726,0.87,1.466,7.83,94.2,14.03
5/28/2017,16:00,24.46,1.726,0.87,1.467,7.43,89.5,14.03
5/28/2017,16:15,24.49,1.725,0.87,1.467,7.52,90.6,14.03
5/28/2017,16:30,24.5,1.725,0.87,1.467,7.84,94.5,14.03
5/28/2017,16:45,24.5,1.725,0.87,1.467,7.83,94.3,13.45
5/28/2017,17:00,24.48,1.725,0.87,1.467,7.83,94.3,13.36
5/28/2017,17:15,24.46,1.725,0.87,1.468,7.74,93.3,13.27
5/28/2017,17:30,24.43,1.725,0.87,1.468,7.71,92.8,13.2
5/28/2017,17:45,24.43,1.725,0.87,1.467,7.73,93,13.02
5/28/2017,18:00,24.4,1.725,0.87,1.469,7.7,92.7,12.82
5/28/2017,18:15,24.4,1.725,0.87,1.468,7.58,91.1,12.61
5/28/2017,18:30,24.37,1.725,0.87,1.468,7.55,90.8,12.42
5/28/2017,18:45,24.36,1.725,0.87,1.469,7.43,89.3,12.34
5/28/2017,19:00,24.32,1.724,0.87,1.469,7.44,89.3,12.34
5/28/2017,19:15,24.3,1.723,0.87,1.468,7.38,88.6,12.35
5/28/2017,19:30,24.26,1.723,0.87,1.468,7.26,87.1,12.36
5/28/2017,19:45,24.23,1.723,0.87,1.467,7.27,87.1,12.36
5/28/2017,20:00,24.15,1.722,0.87,1.467,7.2,86.2,12.36
5/28/2017,20:15,24.12,1.722,0.87,1.467,7.18,85.9,12.36
5/28/2017,20:30,24.06,1.722,0.87,1.466,7.2,86.1,12.36
5/28/2017,20:45,24.03,1.722,0.87,1.465,7.17,85.7,12.35
5/28/2017,21:00,23.98,1.722,0.87,1.465,7.19,85.9,12.35
5/28/2017,21:15,23.93,1.722,0.87,1.464,7.16,85.4,12.35
5/28/2017,21:30,23.89,1.721,0.87,1.464,7.14,85.1,12.35
5/28/2017,21:45,23.84,1.721,0.87,1.463,7.08,84.2,12.35
5/28/2017,22:00,23.81,1.721,0.87,1.462,7.03,83.6,12.35
5/28/2017,22:15,23.74,1.721,0.87,1.461,7.11,84.4,12.35
5/28/2017,22:30,23.66,1.721,0.87,1.461,7.01,83.1,12.34
5/28/2017,22:45,23.61,1.721,0.87,1.46,7.08,83.9,12.34
5/28/2017,23:00,23.52,1.72,0.87,1.46,7.21,85.3,12.34
5/28/2017,23:15,23.41,1.719,0.87,1.458,7.31,86.2,12.34
5/28/2017,23:30,23.31,1.716,0.87,1.457,7.22,85.1,12.34
5/28/2017,23:45,23.24,1.714,0.87,1.455,7.15,84.1,12.32
5/29/2017,0:00,23.2,1.713,0.87,1.456,7.11,83.6,12.32
5/29/2017,0:15,23.13,1.712,0.87,1.455,6.98,82,12.31
5/29/2017,0:30,23.05,1.71,0.86,1.455,6.88,80.7,12.31
5/29/2017,0:45,22.96,1.709,0.86,1.453,7,81.9,12.31
5/29/2017,1:00,22.91,1.708,0.86,1.452,6.91,80.8,12.31
5/29/2017,1:15,22.87,1.707,0.86,1.452,6.86,80.1,12.3
5/29/2017,1:30,22.82,1.707,0.86,1.45,6.89,80.4,12.3
5/29/2017,1:45,22.78,1.706,0.86,1.45,6.82,79.6,12.3
5/29/2017,2:00,22.75,1.705,0.86,1.449,6.7,78.1,12.3
5/29/2017,2:15,22.77,1.705,0.86,1.45,6.61,77.1,12.29
5/29/2017,2:30,22.73,1.705,0.86,1.448,6.59,76.8,12.29
5/29/2017,2:45,22.67,1.706,0.86,1.45,6.48,75.4,12.28
5/29/2017,3:00,22.59,1.708,0.86,1.448,6.44,74.8,12.26
5/29/2017,3:15,22.5,1.709,0.86,1.447,6.62,76.9,12.26
5/29/2017,3:30,22.43,1.709,0.86,1.447,6.62,76.7,12.26
5/29/2017,3:45,22.41,1.71,0.87,1.446,6.57,76.2,12.26
5/29/2017,4:00,22.39,1.71,0.87,1.445,6.5,75.3,12.25
5/29/2017,4:15,22.39,1.711,0.87,1.446,6.4,74.2,12.25
5/29/2017,4:30,22.36,1.712,0.87,1.445,6.29,72.8,12.24
